user_id,location,tweet
"User(_api=<tweepy.api.API object at 0x00000225798DAD10>, _json={'id': 1316029809655382020, 'id_str': '1316029809655382020', 'name': 'Pradip', 'screen_name': 'Pradip_1308', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 8, 'friends_count': 61, 'listed_count': 0, 'created_at': 'Tue Oct 13 14:55:43 +0000 2020', 'favourites_count': 25, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1594679169127837696/Zw4dB-Kw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1594679169127837696/Zw4dB-Kw_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1316029809655382020, id_str='1316029809655382020', name='Pradip', screen_name='Pradip_1308', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=8, friends_count=61, listed_count=0, created_at=datetime.datetime(2020, 10, 13, 14, 55, 43, tzinfo=datetime.timezone.utc), favourites_count=25, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=11, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1594679169127837696/Zw4dB-Kw_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1594679169127837696/Zw4dB-Kw_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",,"☹️       +       🎵        =        🙂
   
 Bad day.      
                  Good music.
                                             mood .😇
.
.
.
.
.
.
.

#bad #Days #music #mood #vibe"
"User(_api=<tweepy.api.API object at 0x00000225798DAD10>, _json={'id': 1535318770276777984, 'id_str': '1535318770276777984', 'name': 'Kohei-teki Museum', 'screen_name': 'KoheiTeki', 'location': '', 'description': 'Is a online Museum where we choose very good art work and digital artwork and we post them on our Twitter.', 'url': 'https://t.co/mIgxlQazjt', 'entities': {'url': {'urls': [{'url': 'https://t.co/mIgxlQazjt', 'expanded_url': 'https://koheiteki.com/', 'display_url': 'koheiteki.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4, 'friends_count': 11, 'listed_count': 0, 'created_at': 'Fri Jun 10 17:51:47 +0000 2022', 'favourites_count': 62, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 34, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1568592129026392065/6kPVa0dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1568592129026392065/6kPVa0dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1535318770276777984/1662816482', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1535318770276777984, id_str='1535318770276777984', name='Kohei-teki Museum', screen_name='KoheiTeki', location='', description='Is a online Museum where we choose very good art work and digital artwork and we post them on our Twitter.', url='https://t.co/mIgxlQazjt', entities={'url': {'urls': [{'url': 'https://t.co/mIgxlQazjt', 'expanded_url': 'https://koheiteki.com/', 'display_url': 'koheiteki.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=4, friends_count=11, listed_count=0, created_at=datetime.datetime(2022, 6, 10, 17, 51, 47, tzinfo=datetime.timezone.utc), favourites_count=62, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=34, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1568592129026392065/6kPVa0dr_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1568592129026392065/6kPVa0dr_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1535318770276777984/1662816482', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",,"Kannil Kannil Song with Anime edits.

Created By: @Sahibkei 

@mrunal0801 @ksharishankar @dulQuer @hanurpudi 
#anime #song #music #SitaRamam #SitaRamamOnHotstar #edits https://t.co/OFQS2Ouyfy"
"User(_api=<tweepy.api.API object at 0x00000225798DAD10>, _json={'id': 1490349587344904198, 'id_str': '1490349587344904198', 'name': 'King of Champs', 'screen_name': 'king_of_champs', 'location': 'Los Angeles, CA', 'description': 'I am the King of Champs.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 180, 'friends_count': 122, 'listed_count': 0, 'created_at': 'Sun Feb 06 15:40:14 +0000 2022', 'favourites_count': 1008, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1876, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1588559283196727297/PbnT4jwF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1588559283196727297/PbnT4jwF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1490349587344904198/1665616856', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1490349587344904198, id_str='1490349587344904198', name='King of Champs', screen_name='king_of_champs', location='Los Angeles, CA', description='I am the King of Champs.', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=180, friends_count=122, listed_count=0, created_at=datetime.datetime(2022, 2, 6, 15, 40, 14, tzinfo=datetime.timezone.utc), favourites_count=1008, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1876, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1588559283196727297/PbnT4jwF_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1588559283196727297/PbnT4jwF_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1490349587344904198/1665616856', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])","Los Angeles, CA",@angelinooor Listen to this beautiful #NFTmusic #LOVE song #lovesong this Thanksgiving morning. This is the future of #NFt #music  from Kayla Ahari    https://t.co/jrIYJ6ImLu @Radioreum https://t.co/0ZNcyZcHXu
"User(_api=<tweepy.api.API object at 0x00000225798DAD10>, _json={'id': 226391940, 'id_str': '226391940', 'name': 'Wire Radio, Hit Music', 'screen_name': 'wireradiouk', 'location': 'facebook.com/wireradiouk', 'description': ""The UK's No.1 Hit Music station Listen LIVE https://t.co/eCzU1ePK3O join our Kpop @southsoundkpop"", 'url': 'https://t.co/si905V8jfh', 'entities': {'url': {'urls': [{'url': 'https://t.co/si905V8jfh', 'expanded_url': 'http://www.wireradio.co.uk', 'display_url': 'wireradio.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/eCzU1ePK3O', 'expanded_url': 'http://c2.radioboss.fm/u/74', 'display_url': 'c2.radioboss.fm/u/74', 'indices': [44, 67]}]}}, 'protected': False, 'followers_count': 3621, 'friends_count': 3165, 'listed_count': 59, 'created_at': 'Tue Dec 14 01:54:26 +0000 2010', 'favourites_count': 2732, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 271270, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1096053792171311104/NbpcsTP6_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1096053792171311104/NbpcsTP6_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/226391940/1587828146', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=226391940, id_str='226391940', name='Wire Radio, Hit Music', screen_name='wireradiouk', location='facebook.com/wireradiouk', description=""The UK's No.1 Hit Music station Listen LIVE https://t.co/eCzU1ePK3O join our Kpop @southsoundkpop"", url='https://t.co/si905V8jfh', entities={'url': {'urls': [{'url': 'https://t.co/si905V8jfh', 'expanded_url': 'http://www.wireradio.co.uk', 'display_url': 'wireradio.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/eCzU1ePK3O', 'expanded_url': 'http://c2.radioboss.fm/u/74', 'display_url': 'c2.radioboss.fm/u/74', 'indices': [44, 67]}]}}, protected=False, followers_count=3621, friends_count=3165, listed_count=59, created_at=datetime.datetime(2010, 12, 14, 1, 54, 26, tzinfo=datetime.timezone.utc), favourites_count=2732, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=271270, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1096053792171311104/NbpcsTP6_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1096053792171311104/NbpcsTP6_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/226391940/1587828146', profile_link_color='0084B4', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",facebook.com/wireradiouk,Now on air :  Katy Perry - Never Really Over  @katyperry  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs
"User(_api=<tweepy.api.API object at 0x00000225798DAD10>, _json={'id': 226391940, 'id_str': '226391940', 'name': 'Wire Radio, Hit Music', 'screen_name': 'wireradiouk', 'location': 'facebook.com/wireradiouk', 'description': ""The UK's No.1 Hit Music station Listen LIVE https://t.co/eCzU1ePK3O join our Kpop @southsoundkpop"", 'url': 'https://t.co/si905V8jfh', 'entities': {'url': {'urls': [{'url': 'https://t.co/si905V8jfh', 'expanded_url': 'http://www.wireradio.co.uk', 'display_url': 'wireradio.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/eCzU1ePK3O', 'expanded_url': 'http://c2.radioboss.fm/u/74', 'display_url': 'c2.radioboss.fm/u/74', 'indices': [44, 67]}]}}, 'protected': False, 'followers_count': 3621, 'friends_count': 3165, 'listed_count': 59, 'created_at': 'Tue Dec 14 01:54:26 +0000 2010', 'favourites_count': 2732, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 271270, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1096053792171311104/NbpcsTP6_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1096053792171311104/NbpcsTP6_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/226391940/1587828146', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=226391940, id_str='226391940', name='Wire Radio, Hit Music', screen_name='wireradiouk', location='facebook.com/wireradiouk', description=""The UK's No.1 Hit Music station Listen LIVE https://t.co/eCzU1ePK3O join our Kpop @southsoundkpop"", url='https://t.co/si905V8jfh', entities={'url': {'urls': [{'url': 'https://t.co/si905V8jfh', 'expanded_url': 'http://www.wireradio.co.uk', 'display_url': 'wireradio.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/eCzU1ePK3O', 'expanded_url': 'http://c2.radioboss.fm/u/74', 'display_url': 'c2.radioboss.fm/u/74', 'indices': [44, 67]}]}}, protected=False, followers_count=3621, friends_count=3165, listed_count=59, created_at=datetime.datetime(2010, 12, 14, 1, 54, 26, tzinfo=datetime.timezone.utc), favourites_count=2732, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=271270, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1096053792171311104/NbpcsTP6_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1096053792171311104/NbpcsTP6_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/226391940/1587828146', profile_link_color='0084B4', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",facebook.com/wireradiouk,Now on air :  wire radio  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs
"User(_api=<tweepy.api.API object at 0x00000225798DAD10>, _json={'id': 1340772575455174657, 'id_str': '1340772575455174657', 'name': 'Sahib Kei', 'screen_name': 'Sahibkei', 'location': '', 'description': 'Indian\nAge: 15 \nlove for anime and my startup is @koheiteki', 'url': 'https://t.co/cichWbuQio', 'entities': {'url': {'urls': [{'url': 'https://t.co/cichWbuQio', 'expanded_url': 'https://koheiteki.com/', 'display_url': 'koheiteki.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1, 'friends_count': 8, 'listed_count': 0, 'created_at': 'Sun Dec 20 21:34:49 +0000 2020', 'favourites_count': 93, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 16, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1594412485477646338/uHcNOgIc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1594412485477646338/uHcNOgIc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1340772575455174657/1621107931', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1340772575455174657, id_str='1340772575455174657', name='Sahib Kei', screen_name='Sahibkei', location='', description='Indian\nAge: 15 \nlove for anime and my startup is @koheiteki', url='https://t.co/cichWbuQio', entities={'url': {'urls': [{'url': 'https://t.co/cichWbuQio', 'expanded_url': 'https://koheiteki.com/', 'display_url': 'koheiteki.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=1, friends_count=8, listed_count=0, created_at=datetime.datetime(2020, 12, 20, 21, 34, 49, tzinfo=datetime.timezone.utc), favourites_count=93, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=16, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1594412485477646338/uHcNOgIc_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1594412485477646338/uHcNOgIc_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1340772575455174657/1621107931', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",,"Kannil Kannil Song with Anime edits.

Created By me @Sahibkei 

@mrunal0801 @ksharishankar @dulQuer @hanurpudi 
#anime #song #music #SitaRamam #SitaRamamOnHotstar #edits https://t.co/gQzcvXF1rE"
"User(_api=<tweepy.api.API object at 0x00000225798DAD10>, _json={'id': 21613769, 'id_str': '21613769', 'name': 'The Humor Mill', 'screen_name': 'thehumormill', 'location': 'Los Angeles', 'description': 'Publishing the latest in urban comedy, stand up, sketches & entertainment.We have a DIGITAL magazine, website, urban comedy radio station and website!', 'url': 'http://t.co/fBhRIONx6F', 'entities': {'url': {'urls': [{'url': 'http://t.co/fBhRIONx6F', 'expanded_url': 'http://www.humormillmag.com', 'display_url': 'humormillmag.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4519, 'friends_count': 2271, 'listed_count': 71, 'created_at': 'Mon Feb 23 00:08:17 +0000 2009', 'favourites_count': 18412, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 153227, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1368698278/HMbutton_normal.JPG', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1368698278/HMbutton_normal.JPG', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/21613769/1504273902', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=21613769, id_str='21613769', name='The Humor Mill', screen_name='thehumormill', location='Los Angeles', description='Publishing the latest in urban comedy, stand up, sketches & entertainment.We have a DIGITAL magazine, website, urban comedy radio station and website!', url='http://t.co/fBhRIONx6F', entities={'url': {'urls': [{'url': 'http://t.co/fBhRIONx6F', 'expanded_url': 'http://www.humormillmag.com', 'display_url': 'humormillmag.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, protected=False, followers_count=4519, friends_count=2271, listed_count=71, created_at=datetime.datetime(2009, 2, 23, 0, 8, 17, tzinfo=datetime.timezone.utc), favourites_count=18412, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=153227, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='9AE4E8', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=True, profile_image_url='http://pbs.twimg.com/profile_images/1368698278/HMbutton_normal.JPG', profile_image_url_https='https://pbs.twimg.com/profile_images/1368698278/HMbutton_normal.JPG', profile_banner_url='https://pbs.twimg.com/profile_banners/21613769/1504273902', profile_link_color='0084B4', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='DDFFCC', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",Los Angeles,#nowplaying Humor Mill Radio - Humor Mill Radio LISTEN HERE: https://t.co/HTFzlUz3bi  #standup #comedy #hilarious #followus #music
"User(_api=<tweepy.api.API object at 0x00000225798DAD10>, _json={'id': 1260070393357967364, 'id_str': '1260070393357967364', 'name': 'RAK Rock Radio', 'screen_name': 'rak_radio', 'location': 'United Arab Emirates', 'description': 'We are a 24/7 online radio streaming service dedicated to playing Rock, Blues and country music. We bring the Rock! You bring the Roll!', 'url': 'https://t.co/S5w7mdZG7X', 'entities': {'url': {'urls': [{'url': 'https://t.co/S5w7mdZG7X', 'expanded_url': 'https://rakrockradio.com', 'display_url': 'rakrockradio.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7256, 'friends_count': 7342, 'listed_count': 16, 'created_at': 'Tue May 12 04:54:48 +0000 2020', 'favourites_count': 5036, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 89046, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1424619981858250755/df_HBVsb_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1424619981858250755/df_HBVsb_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1260070393357967364/1628490849', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1260070393357967364, id_str='1260070393357967364', name='RAK Rock Radio', screen_name='rak_radio', location='United Arab Emirates', description='We are a 24/7 online radio streaming service dedicated to playing Rock, Blues and country music. We bring the Rock! You bring the Roll!', url='https://t.co/S5w7mdZG7X', entities={'url': {'urls': [{'url': 'https://t.co/S5w7mdZG7X', 'expanded_url': 'https://rakrockradio.com', 'display_url': 'rakrockradio.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=7256, friends_count=7342, listed_count=16, created_at=datetime.datetime(2020, 5, 12, 4, 54, 48, tzinfo=datetime.timezone.utc), favourites_count=5036, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=89046, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1424619981858250755/df_HBVsb_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1424619981858250755/df_HBVsb_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/1260070393357967364/1628490849', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",United Arab Emirates,"#NowPlaying RAK Rock Radio - Imagine All The People 
Listen at https://t.co/pZVqkhzSNS 
#classicrock #bluesrock #countryrock #southernrock #rocknroll #music #radio #liveshows"
